fraudulent,company_profile,description,requirements,benefits,telecommuting,has_company_logo,has_questions,located_in_US,low_required_education,money_in_title,money_in_description,consecutive_punctuation,des_avg_sent_length,has_no_company_profile,has_short_company_profile,has_short_description,has_short_requirements
0,78,144,100,0,1,1,0,0,0.0,0.0,0.0,0,20.333333333333332,0,0,0,0
1,0,78,26,2,0,0,1,1,0.0,0.0,0.0,0,53.666666666666664,1,1,0,0
0,77,9,83,2,1,1,1,1,0.0,0.0,0.0,0,60.0,0,0,1,0
0,19,46,67,0,1,1,1,1,0.0,0.0,0.0,0,98.0,0,0,0,0
0,50,160,74,50,1,1,1,0,0.0,0.0,0.0,0,31.0,0,0,0,0
0,29,392,50,2,0,0,0,1,0.0,0.0,0.0,0,10.866666666666667,0,0,0,0
1,0,218,101,14,0,0,0,1,0.0,0.0,0.0,0,27.666666666666668,1,1,0,0
0,75,132,40,58,1,1,1,1,1.0,0.0,0.0,0,29.166666666666668,0,0,0,0
1,41,204,18,22,1,1,0,0,0.0,0.0,0.0,0,21.0,0,0,0,0
0,72,352,42,0,1,1,1,1,1.0,0.0,0.0,0,19.333333333333332,0,0,0,0
0,0,189,77,0,1,1,0,0,0.0,0.0,0.0,0,19.166666666666668,1,1,0,0
0,42,168,0,0,1,1,0,1,0.0,0.0,0.0,0,16.666666666666668,0,0,0,1
1,0,349,74,0,0,0,0,1,0.0,0.0,0.0,0,11.964285714285714,1,1,0,0
1,105,240,3,10,1,1,1,1,1.0,0.0,0.0,0,18.5,0,0,0,1
0,78,79,152,64,1,1,0,1,0.0,0.0,1.0,0,36.0,0,0,0,0
1,0,27,4,5,0,0,0,1,0.0,0.0,0.0,0,16.428571428571427,1,1,0,1
1,0,113,114,0,0,0,0,0,0.0,0.0,0.0,0,18.375,1,1,0,0
1,0,248,91,0,0,0,0,1,0.0,0.0,0.0,0,23.0,1,1,0,0
1,41,295,81,22,1,1,0,1,0.0,0.0,1.0,0,21.5,0,0,0,0
1,0,89,23,0,0,0,0,1,0.0,0.0,0.0,1,15.357142857142858,1,1,0,0
0,57,94,78,0,1,1,1,1,0.0,0.0,0.0,0,20.333333333333332,0,0,0,0
0,62,243,39,16,1,1,1,1,0.0,0.0,0.0,0,35.0,0,0,0,0
1,125,154,89,0,1,1,1,1,0.0,0.0,0.0,0,15.75,0,0,0,0
1,0,98,40,21,0,0,0,1,0.0,0.0,0.0,0,22.0,1,1,0,0
1,146,406,137,73,1,1,1,1,0.0,0.0,0.0,0,24.0,0,0,0,0
1,0,44,9,6,0,0,0,1,0.0,0.0,0.0,0,76.0,1,1,0,1
1,0,219,36,36,0,0,1,1,0.0,0.0,0.0,0,10.125,1,1,0,0
1,0,90,48,0,0,0,0,1,1.0,0.0,0.0,0,10.357142857142858,1,1,0,0
1,125,176,105,65,1,1,1,1,1.0,0.0,0.0,0,18.75,0,0,0,0
1,125,270,38,47,1,1,0,1,1.0,0.0,0.0,0,19.77777777777778,0,0,0,0
0,88,139,48,14,1,1,1,1,0.0,0.0,0.0,0,18.24137931034483,0,0,0,0
0,0,222,44,0,0,0,1,1,1.0,0.0,0.0,0,88.0,1,1,0,0
1,0,283,0,0,0,0,0,1,0.0,0.0,0.0,0,40.0,1,1,0,1
0,108,163,81,84,1,1,1,1,0.0,0.0,0.0,0,74.0,0,0,0,0
1,0,68,4,2,1,1,0,0,0.0,0.0,0.0,0,22.5,1,1,0,1
0,180,281,212,0,1,1,0,0,0.0,0.0,0.0,0,5.75,0,0,0,0
0,157,100,106,237,1,1,1,0,0.0,0.0,0.0,0,31.0,0,0,0,0
0,113,49,17,0,1,1,1,1,0.0,0.0,0.0,0,5.5,0,0,0,0
0,74,193,115,121,1,1,1,1,0.0,0.0,0.0,0,43.42857142857143,0,0,0,0
0,66,63,64,98,1,1,1,1,0.0,0.0,1.0,0,19.0,0,0,0,0
1,0,215,22,25,0,0,1,1,0.0,0.0,0.0,0,15.25,1,1,0,0
0,40,121,94,155,1,1,1,1,0.0,0.0,0.0,0,12.318181818181818,0,0,0,0
1,0,254,77,0,0,0,0,0,0.0,0.0,0.0,1,28.6,1,1,0,0
1,0,68,17,40,0,0,0,1,0.0,0.0,0.0,0,17.25,1,1,0,0
0,126,196,78,47,1,1,1,0,0.0,0.0,0.0,0,10.666666666666666,0,0,0,0
1,0,78,19,22,0,0,0,1,0.0,0.0,0.0,0,18.25,1,1,0,0
1,0,44,17,80,0,0,0,0,0.0,0.0,0.0,0,20.0,1,1,0,0
1,0,112,0,0,0,0,0,1,0.0,0.0,0.0,0,51.333333333333336,1,1,0,1
1,0,43,58,0,0,0,0,1,0.0,0.0,0.0,0,12.909090909090908,1,1,0,0
1,41,104,56,0,1,1,0,0,0.0,0.0,0.0,0,17.0,0,0,0,0
1,0,67,18,0,0,0,0,0,0.0,0.0,0.0,0,13.857142857142858,1,1,0,0
1,128,116,27,20,1,1,0,1,0.0,0.0,0.0,0,17.5,0,0,0,0
1,0,2,2,2,0,0,0,1,0.0,0.0,0.0,0,9.125,1,1,1,1
0,30,168,116,35,1,1,1,0,0.0,0.0,0.0,0,19.1,0,0,0,0
0,126,231,123,47,1,1,1,1,0.0,0.0,0.0,0,35.25,0,0,0,0
1,0,40,96,0,0,0,0,1,0.0,0.0,0.0,0,11.375,1,1,0,0
1,45,155,134,0,1,1,0,0,0.0,0.0,0.0,0,18.444444444444443,0,0,0,0
1,0,45,14,53,0,0,0,1,1.0,0.0,1.0,0,12.23076923076923,1,1,0,0
0,130,58,124,0,1,1,0,1,0.0,0.0,0.0,0,61.0,0,0,0,0
0,0,95,0,0,0,0,0,1,1.0,0.0,0.0,0,23.0,1,1,0,1
0,72,188,53,0,1,1,0,0,0.0,0.0,0.0,0,12.666666666666666,0,0,0,0
0,76,248,62,42,1,1,1,0,0.0,0.0,0.0,0,13.666666666666666,0,0,0,0
1,75,59,28,31,1,1,0,1,0.0,0.0,0.0,0,9.80952380952381,0,0,0,0
0,43,45,70,75,1,1,1,1,1.0,0.0,0.0,0,11.235294117647058,0,0,0,0
0,78,143,82,0,1,1,0,1,0.0,0.0,0.0,0,17.0,0,0,0,0
1,75,59,28,31,1,1,0,1,0.0,0.0,0.0,0,9.45,0,0,0,0
1,63,102,54,266,1,1,1,1,0.0,0.0,0.0,0,15.8,0,0,0,0
1,111,282,143,79,1,1,1,1,0.0,0.0,0.0,0,9.166666666666666,0,0,0,0
0,21,97,72,14,1,1,1,0,0.0,0.0,0.0,0,15.363636363636363,0,0,0,0
0,79,192,52,0,1,1,0,0,0.0,0.0,0.0,0,23.0,0,0,0,0
1,0,68,17,54,0,0,0,1,0.0,0.0,0.0,0,16.0,1,1,0,0
1,7,85,4,6,1,1,1,0,0.0,0.0,0.0,0,18.0,0,1,0,1
1,0,112,0,0,0,0,0,1,0.0,0.0,0.0,0,13.105263157894736,1,1,0,1
0,27,82,0,12,1,1,0,1,0.0,0.0,0.0,0,15.333333333333334,0,0,0,1
1,0,139,61,0,0,0,0,1,0.0,0.0,1.0,0,19.5,1,1,0,0
1,79,76,79,0,1,1,1,1,0.0,0.0,0.0,0,9.6,0,0,0,0
1,0,48,227,80,0,0,0,1,0.0,0.0,0.0,0,12.142857142857142,1,1,0,0
1,0,65,0,0,0,0,0,1,0.0,0.0,0.0,0,16.333333333333332,1,1,0,1
0,133,512,0,24,1,1,1,1,0.0,0.0,0.0,0,22.333333333333332,0,0,0,1
1,10,300,142,105,1,1,1,0,0.0,0.0,0.0,0,13.428571428571429,0,0,0,0
0,76,64,62,61,1,1,0,1,0.0,0.0,0.0,0,23.0,0,0,0,0
0,84,334,127,0,1,1,1,1,0.0,0.0,0.0,0,11.774193548387096,0,0,0,0
0,135,194,0,0,1,1,0,1,0.0,0.0,1.0,0,14.476190476190476,0,0,0,1
1,0,50,221,9,0,0,1,0,0.0,0.0,0.0,0,10.0,1,1,0,0
1,125,155,61,49,1,1,1,1,0.0,0.0,0.0,0,31.285714285714285,0,0,0,0
0,102,79,48,0,1,1,1,0,0.0,0.0,0.0,0,14.8,0,0,0,0
1,0,247,70,0,0,0,0,0,0.0,0.0,0.0,0,19.4,1,1,0,0
0,0,136,12,19,0,0,1,0,0.0,0.0,0.0,0,19.571428571428573,1,1,0,0
0,78,137,90,0,1,1,0,1,0.0,0.0,0.0,0,19.307692307692307,0,0,0,0
1,0,78,26,2,0,0,1,0,0.0,0.0,0.0,0,6.0,1,1,0,0
0,78,166,0,0,1,1,0,1,0.0,0.0,0.0,0,10.5,0,0,0,1
0,77,84,0,0,1,1,0,1,0.0,0.0,0.0,0,12.0,0,0,0,1
0,120,156,73,79,1,1,1,0,0.0,0.0,0.0,0,24.0,0,0,0,0
0,41,90,0,0,1,1,1,1,0.0,0.0,0.0,0,55.333333333333336,0,0,0,1
0,94,55,66,11,1,1,0,1,0.0,0.0,0.0,0,9.8,0,0,0,0
0,112,216,101,23,1,1,1,1,0.0,0.0,0.0,0,21.916666666666668,0,0,0,0
0,10,37,20,3,1,1,0,0,0.0,0.0,0.0,0,18.142857142857142,0,0,0,0
1,65,184,88,68,1,1,1,1,0.0,0.0,0.0,0,25.5,0,0,0,0
1,70,289,43,62,1,1,1,0,0.0,0.0,0.0,0,12.7,0,0,0,0
0,76,155,52,30,1,1,0,1,0.0,0.0,0.0,0,17.09090909090909,0,0,0,0
0,31,214,110,71,1,1,0,1,0.0,0.0,0.0,0,35.44444444444444,0,0,0,0
1,0,17,2,49,0,0,0,0,0.0,0.0,0.0,0,14.454545454545455,1,1,0,1
0,114,130,90,0,1,1,0,0,0.0,0.0,0.0,0,14.647058823529411,0,0,0,0
0,101,125,103,17,1,1,1,0,0.0,0.0,0.0,0,28.25,0,0,0,0
0,0,71,23,9,0,0,1,0,0.0,0.0,0.0,0,9.5,1,1,0,0
0,0,57,0,0,0,0,0,0,0.0,0.0,0.0,0,15.583333333333334,1,1,0,1
0,10,77,270,154,1,1,0,0,0.0,0.0,0.0,0,23.5,0,0,0,0
0,0,139,58,5,0,0,1,0,0.0,0.0,0.0,0,11.2,1,1,0,0
1,36,45,24,10,1,1,0,1,0.0,0.0,0.0,0,38.0,0,0,0,0
1,0,532,27,0,0,0,0,0,0.0,0.0,0.0,0,15.6,1,1,0,0
0,68,102,57,48,1,1,1,0,0.0,0.0,0.0,0,27.8,0,0,0,0
0,110,56,24,39,1,1,1,1,0.0,0.0,0.0,0,42.5,0,0,0,0
0,35,117,81,30,1,1,0,1,0.0,0.0,1.0,0,19.0,0,0,0,0
1,0,60,13,19,0,0,0,1,1.0,0.0,0.0,0,13.8,1,1,0,0
1,125,253,55,87,1,1,1,0,0.0,0.0,1.0,0,22.5,0,0,0,0
0,439,113,161,116,1,1,1,1,0.0,0.0,0.0,0,10.4,0,0,0,0
0,46,150,28,11,1,1,0,1,0.0,0.0,0.0,0,17.794871794871796,0,0,0,0
0,99,201,0,0,1,1,0,1,0.0,0.0,1.0,0,18.333333333333332,0,0,0,1
1,0,119,41,0,0,0,1,1,0.0,0.0,0.0,0,16.0,1,1,0,0
1,0,36,72,37,1,1,1,1,0.0,0.0,0.0,0,13.333333333333334,1,1,0,0
0,25,138,0,0,0,0,0,1,0.0,0.0,1.0,0,18.0,0,0,0,1
1,0,460,110,73,0,0,1,1,0.0,0.0,0.0,0,15.285714285714286,1,1,0,0
1,0,287,146,42,0,0,0,1,0.0,0.0,0.0,0,13.666666666666666,1,1,0,0
1,0,84,151,0,0,0,0,1,1.0,0.0,0.0,0,45.6,1,1,0,0
0,40,218,78,60,1,1,1,1,0.0,0.0,0.0,0,23.0,0,0,0,0
1,0,65,3,0,0,0,0,0,0.0,0.0,0.0,0,14.75,1,1,0,1
0,115,96,80,44,1,1,1,0,0.0,0.0,0.0,0,9.625,0,0,0,0
1,0,120,37,0,0,0,0,0,0.0,0.0,0.0,0,17.666666666666668,1,1,0,0
0,58,352,0,0,1,1,0,0,0.0,0.0,0.0,0,10.333333333333334,0,0,0,1
0,92,67,96,0,1,1,0,1,0.0,0.0,0.0,0,7.705882352941177,0,0,0,0
0,198,25,456,0,1,1,1,1,0.0,0.0,0.0,0,14.0,0,0,0,0
1,39,74,49,25,1,1,1,1,0.0,0.0,0.0,1,15.357142857142858,0,0,0,0
1,0,45,14,53,0,0,0,0,0.0,0.0,0.0,0,14.555555555555555,1,1,0,0
1,0,67,18,0,0,0,0,1,0.0,0.0,0.0,0,20.6,1,1,0,0
0,12,152,14,52,1,1,0,1,0.0,0.0,0.0,0,43.0,0,0,0,0
0,10,45,16,3,1,1,1,1,0.0,0.0,0.0,0,7.5,0,0,0,0
0,25,92,0,0,0,0,0,0,0.0,0.0,0.0,0,15.0,0,0,0,1
0,63,84,96,33,1,1,1,1,1.0,0.0,0.0,0,11.0,0,0,0,0
1,0,239,0,0,0,0,0,1,1.0,0.0,0.0,0,25.75,1,1,0,1
1,0,33,83,56,0,0,0,1,0.0,0.0,0.0,0,29.0,1,1,0,0
0,90,117,179,21,1,1,1,1,0.0,0.0,0.0,0,17.0,0,0,0,0
1,79,154,99,0,1,1,1,1,0.0,0.0,0.0,0,18.428571428571427,0,0,0,0
0,42,230,0,0,1,1,1,1,0.0,0.0,0.0,0,15.25,0,0,0,1
0,0,266,43,0,1,1,1,1,0.0,0.0,0.0,0,18.428571428571427,1,1,0,0
0,51,270,59,0,1,1,1,1,0.0,0.0,0.0,0,25.625,0,0,0,0
1,162,46,238,111,0,0,1,0,0.0,0.0,0.0,0,17.0,0,0,0,0
1,0,115,0,0,0,0,0,1,0.0,0.0,0.0,0,42.375,1,1,0,1
0,64,110,62,87,1,1,0,1,0.0,0.0,0.0,0,17.5,0,0,0,0
1,0,114,46,5,0,0,0,1,0.0,0.0,0.0,0,16.8,1,1,0,0
0,0,158,43,0,1,1,0,1,0.0,0.0,0.0,0,25.6,1,1,0,0
0,0,219,45,7,0,0,0,1,0.0,0.0,0.0,1,15.357142857142858,1,1,0,0
1,125,146,101,0,1,1,1,1,0.0,0.0,0.0,1,15.357142857142858,0,0,0,0
1,0,88,0,0,0,0,0,1,1.0,0.0,0.0,0,9.625,1,1,0,1
0,29,247,12,0,0,0,0,1,0.0,0.0,1.0,0,8.541666666666666,0,0,0,0
0,105,137,62,0,1,1,0,0,0.0,0.0,0.0,0,16.166666666666668,0,0,0,0
1,0,77,322,0,0,0,0,1,0.0,0.0,0.0,0,38.666666666666664,1,1,0,0
1,0,63,27,0,0,0,0,1,0.0,0.0,0.0,1,15.357142857142858,1,1,0,0
0,60,156,52,20,1,1,0,0,0.0,0.0,0.0,0,22.0,0,0,0,0
0,75,177,0,0,1,1,0,1,0.0,0.0,0.0,1,15.357142857142858,0,0,0,1
0,10,43,16,3,1,1,1,1,0.0,0.0,0.0,1,15.357142857142858,0,0,0,0
0,42,109,0,0,1,1,1,0,0.0,0.0,0.0,0,12.6,0,0,0,1
1,0,45,14,53,0,0,0,0,0.0,0.0,0.0,0,2.5714285714285716,1,1,0,0
1,0,115,0,0,0,0,0,1,0.0,0.0,0.0,0,20.75,1,1,0,1
1,0,15,6,27,0,0,0,1,0.0,0.0,1.0,0,17.8,1,1,0,1
0,0,32,28,0,0,0,0,1,0.0,0.0,0.0,0,12.782608695652174,1,1,0,0
1,0,239,0,0,0,0,0,1,0.0,0.0,0.0,0,35.333333333333336,1,1,0,1
1,0,5,0,3,0,0,1,1,0.0,0.0,1.0,0,44.666666666666664,1,1,1,1
1,41,56,9,4,1,1,1,1,0.0,0.0,0.0,0,16.863636363636363,0,0,0,1
0,124,104,34,57,1,1,0,1,1.0,0.0,0.0,0,18.6875,0,0,0,0
0,61,178,188,57,1,1,1,0,0.0,0.0,0.0,0,13.875,0,0,0,0
0,0,83,41,40,0,0,1,0,0.0,0.0,0.0,0,37.8,1,1,0,0
0,62,127,29,21,1,1,1,1,0.0,0.0,0.0,0,24.333333333333332,0,0,0,0
1,0,41,0,0,0,0,0,0,0.0,0.0,1.0,0,21.5,1,1,0,1
1,0,8,0,0,0,0,0,1,0.0,0.0,0.0,0,19.571428571428573,1,1,1,1
1,0,151,33,0,0,0,0,0,0.0,0.0,0.0,0,14.5,1,1,0,0
0,68,356,0,0,1,1,0,1,0.0,0.0,0.0,0,40.833333333333336,0,0,0,1
0,78,155,81,0,1,1,0,0,0.0,0.0,1.0,0,15.863636363636363,0,0,0,0
0,0,187,87,0,0,0,0,0,0.0,0.0,0.0,0,17.0,1,1,0,0
0,41,97,20,10,1,1,1,1,0.0,0.0,0.0,0,17.0625,0,0,0,0
0,35,73,39,14,1,1,1,1,0.0,0.0,1.0,0,21.5,0,0,0,0
0,58,174,62,3,1,1,1,1,0.0,0.0,0.0,0,30.625,0,0,0,0
1,0,321,20,22,0,0,0,1,0.0,0.0,0.0,0,17.3,1,1,0,0
1,0,89,0,0,0,0,0,0,0.0,0.0,0.0,0,17.125,1,1,0,1
0,267,360,113,87,1,1,1,1,0.0,0.0,0.0,0,27.6,0,0,0,0
1,0,136,3,10,0,0,1,1,0.0,0.0,1.0,0,16.857142857142858,1,1,0,1
0,25,126,0,0,0,0,0,1,1.0,0.0,0.0,0,36.2,0,0,0,1
0,78,151,89,0,1,1,0,1,0.0,0.0,0.0,0,23.166666666666668,0,0,0,0
0,0,10,42,6,0,0,1,1,0.0,0.0,0.0,0,27.0,1,1,0,0
0,31,112,207,13,1,1,0,1,0.0,0.0,0.0,0,11.083333333333334,0,0,0,0
1,75,59,28,31,1,1,0,0,0.0,0.0,0.0,0,15.5,0,0,0,0
1,0,304,94,0,0,0,0,1,0.0,0.0,0.0,0,12.0,1,1,0,0
0,135,240,68,73,1,1,1,1,0.0,0.0,1.0,0,22.5,0,0,0,0
1,64,92,34,123,1,1,1,0,0.0,0.0,0.0,0,19.454545454545453,0,0,0,0
0,50,90,39,19,1,1,0,0,0.0,0.0,0.0,0,11.4,0,0,0,0
1,0,130,0,59,0,0,0,1,0.0,0.0,0.0,0,14.083333333333334,1,1,0,1
1,47,116,163,56,1,1,1,1,0.0,0.0,0.0,0,17.5,0,0,0,0
1,0,84,35,20,0,0,1,1,1.0,0.0,0.0,0,17.416666666666668,1,1,0,0
1,0,67,18,0,0,0,0,1,1.0,0.0,0.0,0,16.53846153846154,1,1,0,0
1,124,27,37,10,1,1,1,1,0.0,0.0,1.0,0,21.5,0,0,0,0
1,0,335,0,0,0,0,0,1,0.0,0.0,0.0,0,21.125,1,1,0,1
1,125,295,144,39,1,1,1,1,0.0,0.0,0.0,0,9.933333333333334,0,0,0,0
0,0,65,116,48,0,0,1,1,0.0,0.0,0.0,0,11.395348837209303,1,1,0,0
1,0,57,3,0,0,0,0,1,0.0,0.0,0.0,0,51.0,1,1,0,1
1,0,335,0,0,0,0,0,1,0.0,0.0,0.0,0,49.5,1,1,0,1
1,0,152,119,15,0,0,1,1,1.0,0.0,0.0,0,15.333333333333334,1,1,0,0
0,191,209,105,11,1,1,1,0,0.0,0.0,0.0,0,15.0,0,0,0,0
0,81,95,46,0,1,1,1,1,0.0,0.0,0.0,0,8.75,0,0,0,0
1,75,59,28,31,1,1,0,1,0.0,0.0,0.0,0,21.0,0,0,0,0
1,0,217,0,0,0,0,0,1,0.0,0.0,0.0,0,21.125,1,1,0,1
0,93,243,62,59,1,1,1,0,0.0,0.0,0.0,0,15.777777777777779,0,0,0,0
1,75,59,28,31,1,1,0,0,0.0,0.0,0.0,0,9.571428571428571,0,0,0,0
1,77,138,52,5,1,1,1,1,0.0,0.0,1.0,0,15.333333333333334,0,0,0,0
1,63,173,89,200,1,1,1,1,0.0,0.0,1.0,0,19.0,0,0,0,0
0,25,104,0,0,0,0,0,1,0.0,0.0,0.0,0,54.0,0,0,0,1
1,0,42,36,0,0,0,0,0,0.0,0.0,0.0,0,9.0,1,1,0,0
1,41,321,20,22,1,1,0,1,0.0,0.0,0.0,0,15.4375,0,0,0,0
1,96,219,75,21,1,1,1,0,0.0,0.0,0.0,1,18.625,0,0,0,0
1,59,319,0,0,1,1,0,1,1.0,0.0,0.0,0,23.333333333333332,0,0,0,1
1,0,71,110,20,0,0,0,1,0.0,0.0,0.0,0,29.5,1,1,0,0
1,70,289,43,62,1,1,1,0,0.0,0.0,0.0,0,38.5,0,0,0,0
1,0,48,35,0,0,0,0,1,0.0,0.0,0.0,0,14.11111111111111,1,1,0,0
0,15,86,66,57,1,1,1,0,0.0,0.0,0.0,0,11.571428571428571,0,0,0,0
1,75,59,28,31,1,1,0,1,0.0,0.0,0.0,0,8.0,0,0,0,0
1,50,50,27,28,0,0,0,1,0.0,0.0,0.0,0,21.666666666666668,0,0,0,0
1,45,101,68,0,1,1,1,0,0.0,0.0,0.0,0,15.142857142857142,0,0,0,0
0,170,107,147,0,0,0,1,1,0.0,0.0,0.0,0,24.583333333333332,0,0,0,0
1,71,43,12,5,1,1,0,1,0.0,0.0,0.0,0,16.166666666666668,0,0,0,0
1,0,770,54,0,0,0,0,1,1.0,0.0,1.0,0,21.75,1,1,0,0
1,0,43,6,9,0,0,0,0,0.0,0.0,0.0,0,13.75,1,1,0,1
1,47,88,60,3,1,1,1,1,0.0,0.0,1.0,0,21.5,0,0,0,0
1,0,87,0,0,1,1,1,1,0.0,0.0,0.0,0,19.9,1,1,0,1
1,0,86,67,322,0,0,1,0,0.0,0.0,0.0,0,11.444444444444445,1,1,0,0
0,25,119,0,0,0,0,0,1,0.0,0.0,0.0,0,11.0,0,0,0,1
1,0,49,24,74,0,0,0,1,0.0,0.0,0.0,0,13.285714285714286,1,1,0,0
0,124,196,47,67,1,1,0,1,0.0,0.0,0.0,0,16.23076923076923,0,0,0,0
1,125,176,105,65,1,1,1,1,0.0,0.0,0.0,0,14.666666666666666,0,0,0,0
1,0,57,3,0,0,0,0,1,0.0,0.0,0.0,0,18.0,1,1,0,1
1,0,22,0,0,0,0,0,1,0.0,0.0,0.0,0,33.0,1,1,0,1
1,0,215,22,25,0,0,1,0,0.0,0.0,0.0,0,14.0,1,1,0,0
1,0,43,6,3,0,0,0,0,0.0,0.0,0.0,0,14.478260869565217,1,1,0,1
1,45,163,402,0,1,1,1,1,0.0,0.0,0.0,0,8.227272727272727,0,0,0,0
1,124,20,28,6,1,1,1,0,0.0,0.0,0.0,0,13.533333333333333,0,0,0,0
0,39,108,22,15,1,1,1,0,0.0,0.0,0.0,0,16.8,0,0,0,0
0,59,187,41,34,1,1,0,0,0.0,0.0,0.0,0,56.5,0,0,0,0
1,0,88,0,0,0,0,0,1,1.0,0.0,0.0,0,56.0,1,1,0,1
0,15,87,36,24,1,1,1,0,0.0,0.0,0.0,0,46.5,0,0,0,0
0,0,120,108,11,1,1,0,0,0.0,0.0,0.0,0,76.5,1,1,0,0
0,77,64,11,3,1,1,1,1,1.0,0.0,0.0,0,58.0,0,0,0,0
1,0,46,35,27,0,0,0,1,0.0,0.0,0.0,0,16.0,1,1,0,0
1,0,55,18,0,0,0,0,1,1.0,0.0,0.0,0,17.0,1,1,0,0
0,20,78,50,0,1,1,0,0,0.0,0.0,0.0,0,20.75,0,0,0,0
1,0,45,14,53,0,0,0,0,1.0,0.0,0.0,0,12.75,1,1,0,0
1,0,67,43,19,0,0,0,1,1.0,0.0,0.0,0,15.333333333333334,1,1,0,0
0,11,109,0,0,1,1,1,0,0.0,0.0,0.0,0,17.11111111111111,0,0,0,1
0,177,150,21,38,1,1,1,1,0.0,0.0,0.0,0,25.166666666666668,0,0,0,0
1,111,73,49,119,1,1,1,0,0.0,0.0,0.0,0,20.2,0,0,0,0
1,75,59,28,31,1,1,0,1,0.0,0.0,1.0,0,32.4,0,0,0,0
0,55,11,32,0,1,1,1,0,0.0,0.0,0.0,0,10.75,0,0,0,0
1,0,84,47,21,0,0,0,1,0.0,0.0,0.0,0,21.692307692307693,1,1,0,0
0,172,132,163,0,1,1,0,1,0.0,0.0,0.0,0,39.0,0,0,0,0
0,0,169,0,0,0,0,0,1,0.0,0.0,1.0,0,13.38888888888889,1,1,0,1
0,124,184,46,67,1,1,0,1,0.0,0.0,0.0,0,38.666666666666664,0,0,0,0
1,0,55,0,0,0,0,0,1,1.0,0.0,0.0,0,135.0,1,1,0,1
1,81,93,88,0,1,1,0,1,0.0,0.0,0.0,0,56.0,0,0,0,0
1,0,63,45,27,0,0,0,1,0.0,0.0,0.0,0,13.4,1,1,0,0
0,74,129,54,14,1,1,0,1,0.0,0.0,0.0,0,21.75,0,0,0,0
1,0,63,45,27,0,0,0,0,0.0,0.0,0.0,0,14.5,1,1,0,0
1,0,67,18,0,0,0,0,1,1.0,0.0,0.0,0,19.77777777777778,1,1,0,0
0,57,93,158,6,1,1,0,1,0.0,0.0,0.0,0,29.0,0,0,0,0
1,0,72,111,20,0,0,0,1,0.0,0.0,0.0,0,20.666666666666668,1,1,0,0
1,0,67,18,0,0,0,0,1,0.0,0.0,0.0,0,28.25,1,1,0,0
0,0,59,16,13,0,0,1,0,0.0,0.0,0.0,0,9.25,1,1,0,0
1,0,88,0,0,0,0,0,0,0.0,0.0,0.0,0,18.5,1,1,0,1
0,198,70,512,0,1,1,0,0,0.0,0.0,0.0,0,11.0,0,0,0,0
0,0,89,5,0,0,0,0,1,0.0,0.0,0.0,0,38.0,1,1,0,1
0,0,92,31,0,0,0,0,0,0.0,0.0,0.0,0,23.428571428571427,1,1,0,0
1,47,109,130,2,1,1,1,1,0.0,0.0,0.0,0,18.4,0,0,0,0
1,0,88,0,0,0,0,0,0,0.0,0.0,0.0,0,16.0,1,1,0,1
0,74,88,0,0,1,1,1,1,0.0,0.0,0.0,0,24.142857142857142,0,0,0,1
0,0,275,34,0,1,1,1,0,0.0,0.0,0.0,0,21.333333333333332,1,1,0,0
0,0,135,98,0,1,1,0,1,0.0,0.0,0.0,0,14.333333333333334,1,1,0,0
1,0,62,26,17,0,0,0,1,1.0,0.0,0.0,0,10.384615384615385,1,1,0,0
0,269,164,57,18,1,1,0,0,0.0,0.0,0.0,0,26.2,0,0,0,0
1,84,348,204,49,1,1,1,1,1.0,0.0,0.0,0,17.75,0,0,0,0
0,144,102,50,38,1,1,1,1,0.0,0.0,0.0,0,14.222222222222221,0,0,0,0
0,77,51,12,10,1,1,1,1,0.0,0.0,0.0,0,36.0,0,0,0,0
0,0,261,0,14,0,0,0,1,0.0,0.0,1.0,0,17.0,1,1,0,1
1,45,133,55,0,1,1,1,1,1.0,0.0,0.0,0,9.1875,0,0,0,0
0,0,233,0,0,1,1,0,1,1.0,1.0,1.0,0,9.0,1,1,0,1
0,125,86,48,57,1,1,0,1,0.0,0.0,0.0,0,19.818181818181817,0,0,0,0
1,0,71,41,66,0,0,0,1,0.0,0.0,1.0,0,19.0,1,1,0,0
1,79,154,99,0,1,1,1,1,0.0,0.0,1.0,0,19.0,0,0,0,0
1,157,63,12,0,1,1,1,0,0.0,0.0,1.0,0,17.2,0,0,0,0
1,0,47,65,0,0,0,0,1,0.0,0.0,1.0,0,19.5,1,1,0,0
1,157,63,12,0,1,1,1,1,0.0,0.0,0.0,0,11.5,0,0,0,0
1,157,13,88,36,1,1,1,0,0.0,0.0,0.0,0,11.76923076923077,0,0,0,0
1,0,54,54,42,0,0,0,0,0.0,0.0,1.0,0,57.0,1,1,0,0
0,92,68,132,15,1,1,0,0,0.0,0.0,0.0,0,7.333333333333333,0,0,0,0
0,78,231,148,0,1,1,0,1,0.0,0.0,0.0,0,13.0,0,0,0,0
1,77,18,6,0,1,1,0,1,0.0,0.0,0.0,0,13.0,0,0,0,1
0,0,77,13,8,0,0,0,1,0.0,0.0,0.0,0,11.214285714285714,1,1,0,0
0,0,90,10,0,0,0,0,0,0.0,0.0,0.0,0,14.5,1,1,0,0
1,0,168,0,0,0,0,0,0,0.0,0.0,1.0,0,20.625,1,1,0,1
0,0,448,0,0,0,0,0,0,0.0,0.0,0.0,0,16.5,1,1,0,1
